"SRX3830154_oral"	"SRX4318863_oral"	"SRX024173_human_gut"	"SRX024148_human_gut"	"ERR584333_labcontam"	"SRX024023_human_gut"	"SRX3830174_oral"	"SRX024200_oral"	"SRX023994_human_gut"	"ERR584348_labcontam"	"SRX4318860_oral"	"ERR584320_labcontam"	"SRS727524_human_skin"	"SRS728264_human_skin"	"SRX740589_human_skin"	"SRX3830184_oral"	"SRX740562_human_skin"	"SRX025192_oral"	"SRX3830126_oral"	"SRX740632_human_skin"	"SRX025193_oral"	"SRX101411_oral"	"SRX3830225_oral"	"SRX4318858_oral"	"ERR584341_labcontam"	"SRR5823608_soil"	"SRR5823606_soil"	"SRR5823609_soil"	"SRR5823611_soil"	"Unknown"
"RDC_6_H66_NA"	1.2274890548521e-05	0.0367829837075343	4.29673009888608e-185	0	5.05450750132569e-09	2.21980066579535e-138	0.50630576252028	0.00933637554778813	1.89932580368897e-113	3.25445522042222e-76	3.17934320327118e-70	0.0442301808580975	1.00691031710893e-58	0	0	6.2007501329165e-38	1.71588546205408e-110	6.73528560597406e-35	6.4649666717343e-33	0	1.20254936692745e-26	7.29714073331967e-41	3.70532560924502e-39	7.58014014766343e-105	2.89347706578707e-175	0.0738789887457937	0.0596192095990691	9.38161007765584e-25	0.169834219076381	0.1
"RDC_3_H13_NA"	0.0912964403633465	0.0663406945658649	2.38494333078009e-77	1.78420356708983e-128	0.0606679720788646	0	0.00906857673166695	1.49743602580219e-12	6.78998524743458e-124	0.00881965575865275	6.56840336065004e-80	0.000267360911228804	1.01007502158411e-33	4.42452900106901e-22	6.49588014946145e-44	3.8522668398272e-40	0.0495441416109911	2.27603555095932e-26	0.228936723397021	0.108018575113806	0.153839337177833	0.047489446572999	1.5061005061957e-06	3.2675991340606e-17	3.65514327544533e-32	1.76196123379704e-08	8.90622536812235e-09	0.110909882339325	0.000283531718299821	0.0645161290322581
"RDC_4_H37_NA"	0.26371553029155	1.24230726169033e-165	0	0	2.94662602779665e-45	2.78955019649985e-257	0.124484064058863	0.000165094344717845	5.38852089980021e-170	1.28203223765454e-97	0.053008113900583	0	4.32790488979093e-156	0.0892394491894984	7.39973467629238e-40	0.260958025981024	6.46023658812784e-208	3.31963025007063e-10	1.32224759198327e-120	0.000307809985309495	0.000127875468582173	2.55648139817016e-41	6.89484167685389e-15	5.60379144601916e-71	1.15563795574339e-77	0.0683055515234371	1.6505534436924e-38	2.04837596485454e-95	0.0106562268599497	0.129032258064516
"RDC_2_H10_NA"	1.70260925643616e-06	0	0	0.032258064516129	0	0	0.111147742944206	1.01806447030528e-12	0	4.71761835544442e-15	1.91483302931275e-19	1.12056531541999e-10	3.70998494611384e-06	7.2393628735513e-13	1.65865696412233e-29	1.20902916494083e-12	0.0740382204085785	5.32945685285753e-07	8.87890824351597e-20	8.23381546118002e-06	1.19291415207038e-20	2.59841783982726e-06	1.04285147266452e-19	1.66534760691483e-11	0.064516128985578	0.0981529086228773	0.175096450593721	0.085714300783817	0.0364787600789474	0.32258064516129
"RDC_1_H1_NA"	7.60549649491161e-07	0.084770234016574	4.61241193980487e-16	0	4.71828067346719e-08	7.37388797213236e-13	0.0440415600831901	0.000166580469368045	0	9.98017866937105e-11	4.9630521228122e-08	2.78173030330192e-10	1.47585831615743e-07	0.00039603624825	2.38075938202575e-10	0.108341989040463	3.7843902592484e-09	0.397793596043862	0.166932518163785	0.000436055699784546	0.0358318552172502	0.00496883564517381	2.29625750487901e-06	6.74327321036829e-05	5.84357220120443e-12	5.66565719310942e-09	8.23051834135403e-17	1.48445804363447e-11	1.61161425393598e-14	0.156249995346342
"RDC_4_H39_NA"	0.173858754610372	7.12520525541942e-35	0	0	2.13287890781142e-18	0	1.03846104378401e-06	0	0	0.0521007412771496	0.0599504965356482	3.79911561272833e-19	0.136804075211225	2.29456116091072e-29	6.21615849966972e-62	1.65454699182698e-34	4.11800687112961e-08	1.53998226309936e-32	7.21914639290298e-51	5.05686678171725e-08	5.9742707396247e-36	1.72918865683796e-05	7.64146253553387e-31	1.85649494009033e-28	6.40298617872823e-95	5.26292125228586e-14	0.11165083600234	1.27735303521106e-13	0.0785199015851178	0.387096772681619
"RDC_1_EB2_NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0.333333333333333
"RDC_2_H4_NA"	0.165277759235236	8.16992301719972e-86	7.90118855695353e-07	5.12777966398162e-07	0.0550572477687885	0.0324555873141288	2.49355623768804e-36	1.11515064794429e-16	3.21910298897408e-29	7.02789751699977e-91	2.53498428466047e-199	6.56646282426358e-59	2.89136613934595e-51	1.27615872164936e-159	2.02417682305863e-186	2.18848024453637e-60	0.101632113228679	2.69888613181873e-33	0.00533900490832699	4.81732475416925e-66	1.67452596545957e-25	0.182473846488352	0.270263138159666	5.85016481786649e-80	2.91095768928431e-119	6.29809576259889e-91	1.22541576573095e-123	2.52912483457354e-81	1.56628349192014e-78	0.1875
"RDC_5_H49_NA"	7.07103340190338e-07	0.00013678224607485	6.14402487119508e-10	0	7.84599126029193e-15	8.6250495879493e-16	0.161023599271521	0.0697485899924159	0	3.26041207589387e-06	0.0631363338558742	0.000302655143162629	1.1769865258457e-13	1.58588884571719e-07	0.0448676009623272	0.0377789088065078	0.00030817063622948	0.16885331109812	0.0118486572613686	0.000848837827855878	0.00211828982341378	0.000249448420412679	0.114956971338294	0.0768651319320151	6.55992186862742e-11	8.39673009877529e-09	0.000566593991931086	0.0394894304862401	9.38170175094483e-13	0.206896551724138
"RDC_2_H7_NA"	1.43087501048622e-08	4.82177808850564e-06	0	0	2.06913128325199e-08	0.032258064516129	0.000767090044673024	0.372820607400511	0	0	0.0398774987583313	0	0.000882677707420664	0.00696792212255781	3.41363194731088e-06	0.00900397122993641	9.74281917627965e-09	0.225588138815401	1.40630923662611e-06	0.118044610736945	0.00842003123865874	0.0081939551980472	0.0251607708363583	3.96980849557809e-06	0	0	0.032258064516129	0	0.0552268115759931	0.0645161290322581
"RDC_3_H16_NA"	8.28963868506304e-07	0.0125668040379164	1.25061523424215e-18	1.58415322360774e-21	0.0619369938933298	0	0.136862605371548	0.00683576601524752	1.13582737953046e-16	0.000451128899239714	0.000202514412562853	3.46008301274759e-10	0.00309198952464043	1.33890297863975e-07	4.871193324918e-06	0.0621718309769093	2.86906152824902e-10	0.0422718035012604	0.0464402025211304	0.000644646892533603	0.12936840824604	0.114114778699901	0.0282880393776954	3.50192493071221e-05	0.00111150612402218	0.130710281705268	0.0850492708269024	0.0440908938543805	0.0634466508867283	0.0303030303030303
"RDC_6_H69_NA"	8.13201865251473e-07	5.07790626423854e-12	0	0	1.9627983547328e-20	0	0	0.535829078214461	0	3.55254098209866e-06	2.67865684627912e-10	0	1.98242384926372e-06	0.0376287663529731	7.37294867261232e-07	0.00386089283350446	0.00202752436255029	0.186014939442068	3.13984098921639e-05	0.0851668779982121	0.00538530011384046	0.0285307654721908	0.000433030067237512	5.45128363109808e-06	0.000191866841486557	0.0523794949100789	7.52796336624527e-06	1.67890500242001e-19	0	0.0625
"RDC_2_EB3_NA"	1.10114005648506e-07	1.27365110178624e-08	0	5.4651645441183e-05	0	0	1.5451537919496e-15	5.57389680492158e-07	0	0	0.0139470110997876	0	0.00653887322980856	0	0.0290644036947011	3.25941008918215e-07	1.35611448467074e-16	0.0032634447811612	0.0732157612903416	0.00771830153546292	0.348365822209902	0.000202520494118194	0.17884044072225	0.000182756661057555	0	0.0147878895551185	0.00098915308139348	0.022827963818248	0	0.3
"RDC_4_S6_NA"	0.0564716799370756	0	0	0	0.0588301973378773	0	0.000672766472689578	5.66330448081558e-49	1.77988693187884e-29	1.51831469105644e-64	6.69826648426579e-65	1.15451056860237e-15	5.05783449262963e-06	2.63403922614544e-33	1.30279925453421e-36	0.0659843432202584	2.23675672343899e-15	6.29276462537557e-15	1.80342793263856e-29	4.48762806648041e-36	3.00752670909333e-36	1.53769405510479e-08	0.0336139326389789	1.35567955317329e-70	6.784633303339e-34	0.215871168973138	0.171391308863393	0.197159529345146	2.54444555659744e-18	0.2
"RDC_6_H63_NA"	8.89330950643633e-08	0.00353703260923743	0	0	0	0	0.00161672603341106	0.195019396916423	8.13084943765755e-09	0	0.0063957624841263	0	0.158572114180399	0.00081092381343612	7.1119366473907e-06	0.00227345038882287	0.030111061648846	0.0564253005265529	0.000619248454375375	0.00135091569680646	0.050722447840388	0.0310828327216142	0.092640189507442	0.132946261573241	0	0.000355995673278165	0.0634562914814322	0.0480683329134443	0.0633824459300705	0.0606060606060606
"RDC_5_H56_NA"	0.00431593025757213	0.153593947060768	0.0517571049387636	0	2.70326307449476e-119	3.2701546575628e-42	0.157600630883695	0.00726890098836733	8.66277694976584e-204	4.75095982162214e-264	1.18357655010068e-76	0.0010787212865574	4.25265512714749e-25	0	0.0942266136733353	0.0287820993976416	1.32754096792491e-258	2.15238215381183e-199	0.0893739764405211	2.68567313399397e-134	0.0190749900698593	1.19734080518112e-08	1.07574644904488e-60	0.0872361744827494	0	0.0586655158644723	1.45882016978419e-295	0	0.0857350601016446	0.161290322580645
"RDC_5_S7_NA"	0.101249657288159	0	1.04309487224546e-30	0	6.83702566369682e-15	5.14129343321698e-61	0.109458109138944	1.30039932501171e-44	2.01293557611437e-69	1.35055138186763e-69	0.0458603965576664	0.0401502364240603	1.04571648373612e-11	0.0510543123542293	0.0743576032337017	0.0451762709719995	4.11443644960074e-51	9.11589686386024e-59	1.34322172790064e-19	5.98278795459734e-33	2.52335858894965e-44	0.0689404898845589	4.42444482365273e-22	2.51900333097893e-43	2.4507073497129e-70	1.36866896249783e-05	0.0574275061776118	0.142220045932967	0.126160650853254	0.137931034482759
"RDC_6_H64_NA"	2.80087942174368e-06	2.93458137725439e-24	0	0	0	0	0.0609537413881621	0.115752437865665	0	2.37619924624749e-06	6.14290778275797e-18	1.98597151755698e-34	0.111915079255173	1.24364801520355e-09	0.00262228823535896	5.10744503023328e-13	5.97943857705936e-11	0.0219713825303348	0.00012935257319701	0.115062863705251	0.0737840404616417	0.029410784668851	9.44167061377489e-10	5.26664237009594e-21	0.0655219383613073	0.150185418972199	0.06849183568152	0.117526990307884	1.01083824014098e-18	0.0666666666666667
"RDC_1_H2_NA"	0.0763557363441391	1.62287881483739e-33	5.77908874663082e-09	0.0267824721021247	0	1.80859878148726e-08	3.06236326061221e-39	0.409166555885828	1.94198430163001e-13	0	1.62333105033294e-29	9.96666022124991e-52	3.94766776656314e-51	0.0605899534198458	3.40097062845844e-22	2.58485210366279e-17	2.09772083417604e-28	0.0398755496892383	0	0.136980533442892	0.15149866175852	2.16971185989089e-08	1.10697823942225e-08	3.40775997161087e-25	0.000239860199237732	0	2.05961929261069e-56	0.0339944914937445	1.05634087059405e-26	0.0645161290322581
"RDC_5_EB10_NA"	0	0	0	0	0	0	0	0	0	0.0468083565598344	0	0.0380185229923127	0	0	0.0601602354876979	0	0.205587805860572	0	0	0	0	0	0	0	0	0	0.024425079099583	0	0	0.625
"RDC_5_H53_NA"	0.212659667451276	9.35325559666694e-105	0.0442680892059197	1.60362493354273e-07	2.59910799388263e-13	1.66094343358796e-21	0.132336695734635	5.47485113046212e-92	4.15348901841535e-58	1.13005241256698e-39	0.0403635997820351	0.0160941181335858	0.118668700443756	5.90676858241786e-42	2.99031506932823e-07	6.0169019383413e-17	2.45498994800498e-98	9.5189378521373e-30	7.2926225538971e-76	2.94799841699098e-28	8.44539330994341e-98	4.70858153642238e-08	0.0948578088601671	3.354965046254e-85	2.65199656795921e-28	0.111802124759442	6.71779774310231e-40	3.6941258973869e-05	0.132137554341748	0.0967741935483871
"RDC_5_H50_NA"	0.000366815437991678	9.71789699402994e-315	0	0	0.0253935607211607	0	1.1878905280843e-47	0.244871280380615	0	0	1.16070525242936e-228	0	0	9.74703110066081e-118	0.0790865107061461	8.53333890209001e-77	0	7.5694902215106e-159	0	0	8.93358167989899e-76	0.110869729898987	1.4894718877981e-16	0.0599707330884996	0	6.03355278122241e-21	2.85333360722591e-124	0.142931366843447	0.229367145780296	0.107142857142857
"RDC_3_H18_NA"	1.07264485827587e-06	3.20613400986521e-14	3.03182246038287e-07	0	1.70477950698019e-07	0	1.9792380456701e-07	0.166257586141076	0	7.53821306741017e-10	4.01719441177531e-11	0.168679617917822	2.9647131835559e-10	4.84086565490544e-10	0.000202962236511212	0.0963557144067214	5.16395915359093e-10	0.248766413609177	1.80928341419174e-09	0.0945997958279785	0.0511947903215469	2.5804679868798e-05	0.00938108825395893	8.57312933176942e-07	1.28331407234568e-05	0.0100979827011608	3.07599340743912e-11	0.0494779708200031	0.0424448344706366	0.0625
"RDC_6_H70_NA"	2.00984508838144e-06	3.65305618552864e-06	0.0600247239070873	1.52595415163741e-05	0.0374201756685602	1.53555912587656e-05	0.301876069495528	8.10725690345489e-17	6.37350624095187e-14	4.83789342937257e-25	0.15324002284458	0.035525320958837	0	3.89484352568446e-21	3.06577054615275e-05	6.60389497958257e-07	8.35012685609199e-06	8.41312021030701e-32	0.109073659307851	1.43609941266185e-08	6.67574441191299e-13	9.07671307771978e-23	4.8424401346526e-09	4.13187770764199e-11	5.60786383891624e-47	0.0251966483220282	0.0228077495964743	1.00521048852994e-15	8.03453740952743e-11	0.254759664317359
"RDC_3_H21_NA"	0.139622449905637	1.20593569341807e-54	0	6.3075439484984e-15	0.100823765484979	0	5.42316626955417e-06	2.85030461387543e-20	0	0	3.39225674085308e-24	1.20159988396877e-11	8.97615231020669e-21	0	0	5.22526498169543e-29	4.98080910433545e-12	2.69038233756768e-99	1.9546006258401e-66	0	4.7540236566227e-84	9.28621616215939e-07	2.35698957102864e-31	0	1.25968315930669e-123	4.82078570088022e-28	0.2943301966403	5.32311156741978e-13	0.0458623974539858	0.419354838709677
"RDC_1_S1_NA"	2.516660630068e-06	7.84497461138788e-34	6.69186777857425e-30	0	0.0181933481525257	0	0.00191979258452394	3.17905061059363e-51	0	4.14902004285504e-15	2.62655373888607e-13	6.14003854742314e-27	0.0612864365078577	4.09808453256392e-20	9.88938736707722e-12	8.5499337625633e-27	1.07388822136689e-12	2.23545469437871e-21	0	1.63084732515062e-06	0	7.73243487935534e-06	1.66499178606366e-10	0	2.539631527633e-11	0.123657450909034	0.184658753885518	0.166741202907583	0.0997811349069979	0.34375
"RDC_5_H61_NA"	2.08583704651327e-06	1.13008106170072e-12	8.28923565220233e-11	0	0.0939513106701497	4.69389570252097e-11	0.143175756709619	0.09581802480283	9.30829763493196e-36	4.45098135418501e-30	0.0851651268366421	5.43238335146874e-08	0.0234385201235806	0.0094796657345487	1.3154889732026e-08	0.167469060281905	1.88398846946952e-27	0.00159981977913822	3.43808636231697e-11	7.41139708153082e-07	1.54643550638592e-07	0.000354380678829505	0.196042767217755	6.27737185288332e-11	0.0388771621093485	0.110142559464753	3.60019604746435e-21	2.99229642245855e-09	3.46507701928615e-08	0.0344827586206897
"RDC_4_H42_NA"	4.1988473884079e-06	0	3.61114395269507e-31	0	0.0334980124040827	1.35148507937735e-62	0.000141058858304215	2.45776126751025e-44	2.22928354040317e-44	5.18584253485452e-14	1.79204294484296e-53	9.92726300038397e-12	0.0614031422639061	6.44333860994261e-54	0.00350164137556865	2.65174958284391e-55	0.0560653182210326	2.37711900842576e-11	3.9748141681065e-09	3.88915335326437e-17	3.64839617516868e-18	0.0677234626995973	3.19462298083278e-30	1.83421594486148e-62	6.87162164249181e-17	0.264845079810077	0.063615957976969	0.113024177143685	0.0947986360459968	0.241379310344828
"RDC_3_H12_NA"	3.54681468625987e-07	1.02483954065637e-11	0.00458556605249738	0	0.0962869274257281	0.0300635879703164	0.00529125068196353	0.000563167198756209	0.00314727116640796	0.0024727504466531	0.000364542234628127	0.00207442103400921	0.219208858467016	1.42129767730909e-08	0.0209579166918587	0.128923946399213	0.0140771965557688	9.32361316761049e-06	7.462359946197e-07	8.87285929326636e-09	0.0166956202959572	0.246460238178364	0.00175369996060176	4.345284077029e-07	3.3205215008709e-08	0.00211568115446411	0.00685608099587774	0.142870175884289	0.0195059001310053	0.0357142857142857
"RDC_5_H51_NA"	9.31478950275531e-07	3.72133723307375e-05	0.021417768932463	0.017478211198252	0.0243424032258274	7.26678309527279e-06	2.01517966096582e-06	0.00477300904650408	0	1.57481734465651e-06	9.87478786539261e-07	9.15113225486349e-11	0.0700722848949734	1.34618247336176e-12	4.48808527460115e-08	0.11807987485772	4.54369619207851e-14	0.114786036813899	6.05511685301363e-14	3.13378369797658e-06	6.52875973413554e-05	0.0980615275417699	1.4106250755775e-05	1.33357390846957e-09	1.4428311935e-24	2.20351581020427e-09	0.157020359197693	1.53305720793015e-05	0.180272241369175	0.193548387096774
"RDC_4_H35_NA"	0.202887009496523	5.65572929003175e-70	0	8.4277372703942e-142	2.63766760253903e-111	0	1.48295642055157e-40	2.44060132707721e-36	2.83536971490114e-86	1.99787339408241e-48	5.2774343784627e-108	0	5.39320679956983e-82	0.0581637207664277	0.0716315952329336	1.56643600969081e-29	5.63091595650005e-175	6.58127413229067e-31	1.85269545955544e-166	1.7172005749248e-07	0.19171470272651	4.01758117476161e-09	0.0188766982277741	6.2229526975254e-109	5.97422037629418e-34	6.97957416917571e-99	0.132376791986063	0.05768263942207	7.91059604223139e-64	0.26666666640406
"RDC_6_H72_NA"	2.1658321202546e-07	0.000425502449838746	0.0001175841713231	0	2.05059154981588e-05	0	0.0283399143386687	0.114342692569521	1.47964751911151e-07	0	0.000289097242285789	0	1.157266614039e-08	0.00413806116477558	8.02865990920586e-05	0.0831360342836968	0.0136001828526816	0.0123442844770394	0.0981601578196272	0.0111335316029754	0.204030284632252	0.00393437682968949	0.151405417085182	0.113494054745938	0	0.0159987292093782	0.0705020875757266	0.00882965115429804	0.0344271871598813	0.03125
"RDC_4_H25_NA"	3.08081591701093e-07	2.63513222425601e-10	1.6888682138724e-12	0	0.080868135580928	0	9.77954097529161e-05	0.0015725023846633	0	1.5812191685334e-10	0.0319759513708782	6.50290626482703e-06	0.000410995950796059	0.00402290023023293	1.65718910373277e-06	0.0161596262062374	7.08575683608211e-07	0.206270233218482	0.166123135912985	0.00105762331044348	0.133926659880199	0.174004275585153	0.000535179979318806	0.103655850799539	7.79908740139873e-06	2.46524568857849e-06	0.0479028859252788	0.000112678696302248	3.4128049751745e-05	0.03125
"RDC_3_H17_NA"	0.119263241046759	6.44907128422804e-29	3.14965359153397e-109	0	0	0	2.1051302502908e-05	2.98503368943118e-37	0	2.5926683109785e-26	0.0377361735503009	0	1.11490225573091e-26	0	0.0234777679202322	2.54548742726863e-14	0.112615211865164	4.49027788745075e-17	6.20024219099861e-52	8.5855412034375e-46	2.57386101290487e-76	9.56696893580572e-41	3.19617215045467e-59	3.24760871928447e-26	2.09954151546385e-59	3.28693540218579e-76	0.0695886616159197	5.9550646143328e-07	0.0916900555514632	0.54560724164117
"RDC_3_H24_NA"	0.289023220899893	0	0	0	8.27003894933671e-08	0	1.29570620003321e-05	8.79161703441192e-15	3.39814289038718e-37	1.17687414404106e-41	9.05383019393549e-31	2.36208586902715e-14	1.58933341771233e-19	0	4.47090076935821e-14	4.87013964183304e-08	1.72857972625901e-22	1.51371084248632e-12	1.95413183791524e-13	3.45047957275446e-21	1.10037253084824e-09	7.47211810830352e-12	0.0385833668845845	0	7.70935856035454e-28	2.19436573220585e-06	0.107420238371045	0.305698630645503	5.66076852076794e-13	0.259259259259259
"RDC_5_H59_NA"	0.0477582290206252	9.49992578924925e-24	0	0	0.00728460258567892	1.50227714161466e-82	0.04827076472014	1.34899733152696e-07	0	7.88156867108045e-68	9.47384527057714e-13	1.35936218948232e-56	2.75215118345375e-68	0	1.57619898193137e-42	0.193896439787672	1.53177904940903e-27	0.264199101845216	0.17040966924174	4.66421158090287e-16	2.52564595800938e-10	2.58671705921676e-06	8.40191920400105e-16	1.65767148970887e-19	9.32146900095818e-102	9.42016146703825e-40	1.50637569707421e-99	0.0494284709286217	2.31709976027947e-30	0.21875
"RDC_3_H20_NA"	0.0835169560010713	9.88131291682493e-324	0	0	7.27917918448379e-147	0	0.0167370883446655	9.16659851806997e-119	0	0	0.091497411227396	6.22707862373726e-73	0	0	6.67268516111204e-184	0.0340828556384737	5.71178309080759e-133	1.5900548998188e-96	0.12617792129336	2.91236924106997e-227	2.89542912887278e-80	0.308524908382951	0.0562469221031556	0	0	9.11938722066425e-28	1.95474056897489e-118	0.124694140664604	0.00227179634432371	0.15625
"RDC_5_H47_NA"	2.88750844843012e-07	0.000616672344677405	0	0	0.0417265416904272	0.000153237431555242	0.000103272485999505	0.212134587300173	0.0355610482827305	2.05305159970137e-10	3.9017272777329e-05	3.51969889190456e-10	2.74119474684058e-06	0	1.59527850641721e-05	0.00387618625139906	2.57281395404702e-05	0.131215743709437	3.67686160985365e-05	0.0543622749122729	0.175035475725574	0.0016484671720589	0.157850891066805	0.0126649819632955	5.56312663095707e-11	0.0657767807217169	7.20457181390802e-09	1.04770124100893e-05	2.10059358185027e-10	0.107142857142857
"RDC_5_H45_NA"	0.0698762312933266	6.64282594926716e-08	4.41165099522242e-54	2.17467553473648e-25	4.23999852533158e-05	0.0333333333333333	3.16787711523243e-08	0.186230646913343	3.70178514489542e-38	0.00884936505363552	2.55667603132975e-09	1.97247058943445e-14	8.48579995577645e-27	0	0.0564285256003318	0.111110470462078	2.36251368480831e-37	0.00252422190226738	1.62252996014583e-51	5.97750820118349e-07	0.00022152214417344	3.81956737632543e-08	0.45787564260341	0.0338134523081907	8.28991280306773e-56	4.55554516517325e-16	0.0396934517675318	1.21479438507083e-11	1.07572257249385e-11	0
"RDC_4_H27_NA"	2.77615350033216e-07	0.0779542881483901	0	0	0.120405556860568	5.40926168812118e-11	0.0637948240013338	0.000357544389573512	5.10923558771297e-18	4.778375298481e-05	0.00101990413818356	0.0141023672225363	0.00969752647133846	2.75748748898902e-05	1.92874434444209e-05	6.47515540883179e-05	0.0194797462055705	0.00177819814744571	0.376437223648021	2.48476452310793e-05	0.0798325881619056	5.20644285227351e-05	0.00444906425099389	0.134813754281802	2.50086240369871e-11	4.1028688932178e-06	0.000486623342278664	2.01683980737271e-05	0.0156286891669828	0.0795012429024967
"RDC_3_EB5_NA"	6.92456436193239e-07	1.24150085538627e-20	0.00269965729216413	1.97089009232449e-15	0	0	4.80611747481682e-36	3.95292348525789e-11	0.0817558233431264	0	1.86633372395633e-26	0	0.0804138073169302	5.67068285751845e-05	2.41262535183057e-19	0.496972902424099	0	9.94387822892503e-09	0.000207624979902108	3.14462356486178e-09	0.00116058676682507	6.27688371351477e-18	7.55791292584123e-13	0.000121864785350903	5.22104068935067e-17	2.09617528678789e-17	4.87227810718609e-07	0.236609833404383	4.56080738901208e-11	0.1
"RDC_2_H9_NA"	1.07642320725615e-06	4.42284852328255e-09	6.60416184479318e-20	0	1.8261715666387e-13	1.57841016693686e-12	0.141792918689378	0.0927217807343284	3.59850781791908e-19	1.38045312447015e-06	1.54752950173177e-11	2.11454019463863e-16	0.0508556689120649	0.00399969611632241	1.06820452309465e-09	0.0022477121489219	0.0510946984239869	0.0734877711330119	0.138976610105902	0.00985036962630213	0.0119383260827002	0.084899305406861	2.4682117787499e-05	1.34726982875475e-12	2.37915506987524e-07	0.07765049635231	1.61170071962918e-06	0.0244038341378493	0.0981207835273196	0.137931034482759
"RDC_3_H19_NA"	2.80611736381126e-06	6.47221615907547e-17	3.51826148110347e-18	0	0	0.0322580644258547	0.0417500100488611	1.50486780815076e-10	0	5.25122448402057e-26	0.00163382193198177	1.80856970231394e-43	0.0599986109575327	2.18919320303234e-20	0.0203531783106352	1.61152940649922e-10	0.0871748339462456	1.6924469245769e-37	0.489219323530965	2.94318639381828e-13	1.7416885153061e-30	1.24587139415657e-17	0.038471547184264	0	4.26771591887618e-26	2.08929103861494e-06	4.15291500396078e-07	4.85314537832135e-18	0.0948916534934317	0.134243645158392
"RDC_5_H60_NA"	2.5500876339017e-06	1.20297671722104e-07	5.18382254482384e-15	0	4.76504423516976e-50	0	0.0186738639618504	5.24526268931388e-18	0	0.00358693482302153	6.43813561228375e-15	6.3992198138955e-48	0.148791944841062	0.00870466243831812	0.0512937822135449	0.0545154196584709	6.70942402124116e-17	0	1.40235118090264e-17	1.0152231432992e-27	0	3.03553825129414e-10	2.75525724531341e-06	9.08063654392616e-06	2.22590427139051e-14	0.0272786324738768	8.03563557610014e-10	0.000438377382567596	2.78172783623061e-05	0.686674057542679
"RDC_4_H34_NA"	1.48876606288551e-06	9.15901296842955e-07	0	3.83109988477089e-30	0.000750964785913085	8.92531898274134e-29	1.2676473967744e-11	0.160907411815466	1.07888820825847e-27	7.46451038470103e-28	1.78169025837351e-06	2.14990021127319e-12	0.00046303526003126	0.0953658015488648	2.16295407336486e-21	0.000346052644903329	0.075182325628821	2.04924185259853e-07	0.0370130383983861	9.87225621398758e-05	3.55396155913261e-07	0.00191583777268457	0.244500670665319	4.90987242772721e-10	0.0443937082690929	6.63106633867861e-14	0.137286831199706	0.0767708522624822	2.35004974544481e-12	0.125
"RDC_4_H36_NA"	6.94782062367981e-07	0.0947072717828367	2.35559197262929e-22	0	0.0140927996077197	6.28886282305568e-14	0.0256705710042999	0.0386196428433463	0	0.000196756113003637	0.0046855047981588	6.16814060783001e-08	0.00646754846426229	0.0375205822420092	0.00249465343135206	0.0710741165724168	1.86230901018219e-14	0.0739578541354603	0.0318851094667296	3.39451179022209e-05	0.292458211546243	0.0136046611434576	0.000113611126831894	0.000107327271310067	3.60840092718511e-12	0.0632660665939358	0.11746092116988	2.92693857193015e-15	0.00443923195882567	0.107142857142857
